ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
2590892,HJ185817,02/14/2003 08:00:00 PM,089XX S UNION AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE-GARAGE,false,true,2223,22,21,71,26,1173206,1845613,2003,09/07/2021 03:41:02 PM,41.73178346,-87.64106501,"(41.73178346, -87.64106501)"
2579835,HJ170415,02/07/2003 08:00:00 AM,053XX W DIVISION ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2532,25,37,25,05,1140298,1907474,2003,02/28/2018 03:56:25 PM,41.902202935,-87.760110141,"(41.902202935, -87.760110141)"
2525456,HJ102943,01/02/2003 02:30:00 PM,089XX S HOUSTON AVE,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,STREET,true,false,424,4,10,46,26,1198073,1846327,2003,02/28/2018 03:56:25 PM,41.733157789,-87.549944988,"(41.733157789, -87.549944988)"
2509510,HH849699,12/19/2002 09:30:00 PM,013XX N NORTH PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1821,18,43,8,14,1173924,1909449,2002,02/28/2018 03:56:25 PM,41.90693945,-87.636538263,"(41.90693945, -87.636538263)"
2507158,HH844764,12/17/2002 05:10:00 PM,063XX S DREXEL AVE,0264,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,false,false,314,3,20,42,02,1183482,1863185,2002,02/28/2018 03:56:25 PM,41.779769857,-87.602873663,"(41.779769857, -87.602873663)"
2493017,HH814373,12/04/2002 03:50:00 PM,043XX W VAN BUREN ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,1131,11,24,26,18,1147530,1897670,2002,02/28/2018 03:56:25 PM,41.875163991,-87.733797258,"(41.875163991, -87.733797258)"
2460909,HH789262,11/18/2002 12:30:00 PM,076XX S CICERO AVE,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,false,false,833,8,13,65,06,1145727,1853720,2002,02/28/2018 03:56:25 PM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
2461245,HH783318,11/16/2002 01:33:49 PM,083XX S STATE ST,0460,BATTERY,SIMPLE,STREET,false,false,622,6,21,44,08B,1177743,1849810,2002,02/28/2018 03:56:25 PM,41.743199209,-87.624317581,"(41.743199209, -87.624317581)"
2453619,HH779676,11/14/2002 06:25:00 PM,078XX S WESTERN AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,CAR WASH,false,false,835,8,18,70,04A,1161737,1852700,2002,02/28/2018 03:56:25 PM,41.751476738,-87.682884461,"(41.751476738, -87.682884461)"
2455257,HH778387,11/14/2002 07:40:00 AM,056XX W ADDISON ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,HOSPITAL BUILDING/GROUNDS,true,false,1633,16,38,15,24,1138218,1923373,2002,02/28/2018 03:56:25 PM,41.945869435,-87.767364953,"(41.945869435, -87.767364953)"
2450187,HH774601,11/12/2002 10:45:00 AM,036XX W IRVING PARK RD,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,1732,17,33,16,06,1151455,1926336,2002,02/28/2018 03:56:25 PM,41.953749975,-87.718631773,"(41.953749975, -87.718631773)"
2448089,HH774174,11/11/2002 09:00:00 PM,026XX S SHIELDS AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2113,9,11,34,05,1174393,1886861,2002,10/26/2018 04:01:05 PM,41.844946073,-87.635490076,"(41.844946073, -87.635490076)"
2447156,HH770193,11/10/2002 04:47:24 AM,045XX S SACRAMENTO AVE,1460,WEAPONS VIOLATION,POSS FIREARM/AMMO:NO FOID CARD,SIDEWALK,true,false,912,9,14,58,15,1157126,1874455,2002,02/28/2018 03:56:25 PM,41.811270025,-87.699193773,"(41.811270025, -87.699193773)"
2436045,HH757946,11/02/2002 06:00:00 PM,0000X E 72ND ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,323,3,6,69,26,1178162,1857299,2002,09/07/2021 03:41:02 PM,41.763740403,-87.622555659,"(41.763740403, -87.622555659)"
2434672,HH756471,11/02/2002 04:00:00 AM,036XX N LAKEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1923,19,44,6,14,1166980,1924347,2002,02/28/2018 03:56:25 PM,41.947972323,-87.66161761,"(41.947972323, -87.66161761)"
2430409,HH750119,10/31/2002 12:55:00 PM,018XX W 71ST ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,false,735,7,17,67,04A,1165139,1857596,2002,02/28/2018 03:56:25 PM,41.764840795,-87.670279429,"(41.764840795, -87.670279429)"
2430355,HH748020,10/30/2002 01:45:00 PM,061XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,714,7,15,67,08B,1166391,1864092,2002,02/28/2018 03:56:25 PM,41.782640089,-87.665505595,"(41.782640089, -87.665505595)"
2407297,HH721353,10/17/2002 11:00:00 PM,056XX S SEELEY AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,715,7,15,67,08B,1163657,1867209,2002,02/28/2018 03:56:25 PM,41.791251371,-87.675441838,"(41.791251371, -87.675441838)"
2412959,HH721666,10/17/2002 07:45:00 AM,030XX N MOBILE AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,2511,25,36,19,06,1133881,1919540,2002,02/28/2018 03:56:25 PM,41.935428738,-87.783396923,"(41.935428738, -87.783396923)"
2400422,HH711902,10/13/2002 04:45:00 PM,056XX S WINCHESTER AVE,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,APARTMENT,false,true,715,7,15,67,26,1164321,1867199,2002,09/23/2025 03:41:47 PM,41.791209961,-87.673007364,"(41.791209961, -87.673007364)"
2401578,HH711462,10/13/2002 12:40:00 PM,032XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1422,14,26,23,08B,1154598,1907800,2002,02/28/2018 03:56:25 PM,41.902823292,-87.707575007,"(41.902823292, -87.707575007)"
2393180,HH701440,10/08/2002 07:40:17 PM,095XX S UNIVERSITY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,511,5,8,50,05,1185545,1841924,2002,02/28/2018 03:56:25 PM,41.721379208,-87.595978511,"(41.721379208, -87.595978511)"
2400783,HH700435,10/08/2002 12:40:00 PM,024XX W 62ND ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,825,8,15,66,18,1160976,1863475,2002,02/28/2018 03:56:25 PM,41.78106065,-87.685375727,"(41.78106065, -87.685375727)"
2400841,HH699158,10/07/2002 07:15:08 PM,037XX W CHICAGO AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1112,11,27,23,18,1151140,1905078,2002,02/28/2018 03:56:25 PM,41.895422368,-87.720348395,"(41.895422368, -87.720348395)"
2420623,HH733513,10/02/2002 08:00:00 PM,042XX N KEELER AVE,0810,THEFT,OVER $500,STREET,false,false,1722,17,39,16,06,1147645,1927769,2002,02/28/2018 03:56:25 PM,41.957756375,-87.732600929,"(41.957756375, -87.732600929)"
2343165,HH640404,09/11/2002 08:09:25 AM,043XX W 19TH ST,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,APARTMENT,false,false,1012,10,24,29,26,1147695,1890291,2002,02/10/2018 03:50:01 PM,41.854911949,-87.733380777,"(41.854911949, -87.733380777)"
2339516,HH619639,09/01/2002 08:30:00 PM,042XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1132,11,28,26,14,1148168,1898349,2002,02/28/2018 03:56:25 PM,41.877014993,-87.731437274,"(41.877014993, -87.731437274)"
2314939,HH601194,08/24/2002 03:20:15 AM,052XX S EMERALD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,934,9,3,61,15,1172188,1870220,2002,02/28/2018 03:56:25 PM,41.799330477,-87.644071983,"(41.799330477, -87.644071983)"
2316103,HH589785,08/19/2002 12:30:00 AM,042XX N BERNARD ST,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,ALLEY,true,false,1723,17,33,16,22,1152631,1927903,2002,02/28/2018 03:56:25 PM,41.958026704,-87.714267033,"(41.958026704, -87.714267033)"
2304667,HH582113,08/10/2002 01:00:00 PM,010XX N KARLOV AVE,0560,ASSAULT,SIMPLE,OTHER,false,false,1111,11,37,23,08A,1148861,1906667,2002,02/28/2018 03:56:25 PM,41.899827126,-87.72867755,"(41.899827126, -87.72867755)"
2274525,HH555698,08/03/2002 05:16:07 PM,050XX S LAFLIN ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,true,true,931,9,16,61,04A,1167187,1871367,2002,09/07/2021 03:41:02 PM,41.802586555,-87.662379054,"(41.802586555, -87.662379054)"
2279036,HH554032,08/02/2002 10:15:00 PM,008XX N SEDGWICK ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,1823,18,27,8,26,1173355,1906145,2002,02/28/2018 03:56:25 PM,41.897885763,-87.638726692,"(41.897885763, -87.638726692)"
2277517,HH551494,08/01/2002 07:59:43 PM,057XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,2515,25,37,19,06,1137786,1915376,2002,02/10/2018 03:50:01 PM,41.923932635,-87.769146299,"(41.923932635, -87.769146299)"
2277053,HH542867,07/29/2002 04:00:00 AM,057XX S LOOMIS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,713,7,16,67,08B,1167979,1866604,2002,02/28/2018 03:56:25 PM,41.789499328,-87.659611347,"(41.789499328, -87.659611347)"
2262745,HH539422,07/27/2002 01:46:13 PM,010XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1811,18,32,7,06,1169336,1910832,2002,02/28/2018 03:56:25 PM,41.910835515,-87.653351515,"(41.910835515, -87.653351515)"
2257807,HH534005,07/25/2002 05:50:00 AM,062XX N WESTERN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,2413,24,50,2,05,1159190,1941308,2002,02/28/2018 03:56:25 PM,41.99467809,-87.689783551,"(41.99467809, -87.689783551)"
2240979,HH515934,07/17/2002 08:30:00 AM,044XX W MONTANA ST,0810,THEFT,OVER $500,STREET,false,false,2524,25,31,20,06,1146321,1915951,2002,02/28/2018 03:56:25 PM,41.925352112,-87.737770304,"(41.925352112, -87.737770304)"
2188448,HH441119,06/14/2002 10:50:00 AM,054XX W DIVISION ST,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,OTHER,false,false,2532,25,37,25,08B,1139836,1907464,2002,02/28/2018 03:56:25 PM,41.902183952,-87.761807405,"(41.902183952, -87.761807405)"
2182916,HH438809,06/12/2002 06:00:00 PM,010XX E 93RD ST,0610,BURGLARY,FORCIBLE ENTRY,WAREHOUSE,false,false,413,4,8,47,05,1184593,1843521,2002,02/10/2018 03:50:01 PM,41.725783883,-87.599415595,"(41.725783883, -87.599415595)"
2131177,HH367796,05/13/2002 12:55:02 AM,054XX S BISHOP ST,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,VEHICLE NON-COMMERCIAL,true,false,933,9,16,61,18,1167589,1868769,2002,02/10/2018 03:50:01 PM,41.795448722,-87.660979271,"(41.795448722, -87.660979271)"
2107889,HH341030,04/30/2002 03:30:00 PM,049XX S LOOMIS BLVD,0810,THEFT,OVER $500,SIDEWALK,false,false,933,9,16,61,06,1167832,1872048,2002,02/28/2018 03:56:25 PM,41.804441455,-87.659993992,"(41.804441455, -87.659993992)"
2091014,HH321037,04/21/2002 03:00:00 AM,042XX N SACRAMENTO AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1724,17,,,14,1155622,1928022,2002,02/28/2018 03:56:25 PM,41.958293428,-87.703267801,"(41.958293428, -87.703267801)"
2082484,HH290483,04/06/2002 10:00:00 AM,011XX N CICERO AV,1549,PROSTITUTION,OTHER PROSTITUTION OFFENSE,STREET,true,false,1531,15,,,16,1144159,1907058,2002,02/28/2018 03:56:25 PM,41.900989714,-87.745938405,"(41.900989714, -87.745938405)"
2068126,HH289886,04/06/2002 01:00:00 AM,070XX S OGLESBY AV,0820,THEFT,$500 AND UNDER,ALLEY,false,false,331,3,,,06,1192981,1858917,2002,02/28/2018 03:56:25 PM,41.767831458,-87.568188881,"(41.767831458, -87.568188881)"
2074315,HH288113,04/05/2002 07:42:00 PM,047XX N ARTESIAN AV,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,1911,19,,,16,1159177,1931503,2002,02/28/2018 03:56:25 PM,41.967773007,-87.690102222,"(41.967773007, -87.690102222)"
2065107,HH286593,04/05/2002 03:30:00 AM,031XX N RUTHERFORD AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2511,25,,,14,1130872,1920108,2002,02/28/2018 03:56:25 PM,41.937039829,-87.794442254,"(41.937039829, -87.794442254)"
2043308,HH251942,03/19/2002 12:27:00 PM,033XX W FRANKLIN BL,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1123,11,,,08B,1154124,1903137,2002,02/28/2018 03:56:25 PM,41.890037052,-87.709440657,"(41.890037052, -87.709440657)"
2030135,HH240166,03/13/2002 05:00:00 PM,017XX N WILMOT AV,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,false,true,1434,14,,,26,1161999,1911639,2002,02/28/2018 03:56:25 PM,41.91320643,-87.680282398,"(41.91320643, -87.680282398)"
2031531,HH240071,03/11/2002 09:22:00 PM,066XX S KENWOOD AV,0810,THEFT,OVER $500,STREET,false,false,321,3,,,06,1186209,1861267,2002,02/28/2018 03:56:25 PM,41.774442699,-87.592936791,"(41.774442699, -87.592936791)"
2022520,HH232474,03/09/2002 08:50:00 AM,031XX W 59 ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,824,8,,,14,1156267,1865334,2002,02/28/2018 03:56:25 PM,41.786258092,-87.702590037,"(41.786258092, -87.702590037)"
2021661,HH230349,03/07/2002 08:00:00 PM,029XX W FULTON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1331,12,,,14,1156837,1901868,2002,02/28/2018 03:56:25 PM,41.886500235,-87.699511686,"(41.886500235, -87.699511686)"
2026541,HH224769,03/06/2002 03:13:40 AM,018XX N HUMBOLDT BV,2017,NARCOTICS,MANU/DELIVER:CRACK,APARTMENT,true,false,1421,14,,,18,1156082,1912154,2002,02/28/2018 03:56:25 PM,41.914741204,-87.70200627,"(41.914741204, -87.70200627)"
1994493,HH193509,02/17/2002 09:00:00 PM,007XX E MARQUETTE RD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,321,3,,,08A,1182167,1861409,2002,09/23/2025 03:41:47 PM,41.774926896,-87.607749512,"(41.774926896, -87.607749512)"
1983285,HH178486,02/10/2002 09:50:00 AM,0000X E MONROE ST,1360,CRIMINAL TRESPASS,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),true,false,123,1,,,26,1177003,1899949,2002,02/28/2018 03:56:25 PM,41.880801792,-87.625515824,"(41.880801792, -87.625515824)"
1964801,HH154511,01/28/2002 09:00:00 PM,005XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,false,false,1834,18,,,06,1177347,1903741,2002,02/10/2018 03:50:01 PM,41.891199446,-87.624137626,"(41.891199446, -87.624137626)"
1943658,HH127415,01/15/2002 09:35:22 AM,046XX S STATE ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,221,2,,,26,1177049,1874366,2002,02/10/2018 03:50:01 PM,41.81059914,-87.626120485,"(41.81059914, -87.626120485)"
1963785,HH156122,01/14/2002 10:00:00 AM,026XX W DIVISION ST,0810,THEFT,OVER $500,STREET,false,false,1311,12,,,06,1158580,1907879,2002,02/28/2018 03:56:25 PM,41.902959436,-87.692946188,"(41.902959436, -87.692946188)"
1937181,HH123008,01/11/2002 09:00:00 PM,061XX N NAVARRE AV,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,1611,16,,,14,1130108,1940301,2002,02/28/2018 03:56:25 PM,41.992464681,-87.796785396,"(41.992464681, -87.796785396)"
1928744,HH113348,01/07/2002 04:50:00 PM,072XX S WESTERN AV,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,832,8,,,06,1161628,1856613,2002,02/28/2018 03:56:25 PM,41.762216849,-87.683175528,"(41.762216849, -87.683175528)"
1872429,G716815,11/29/2001 01:00:00 PM,050XX S ABERDEEN ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,921,9,,,05,1169882,1871185,2001,08/17/2015 03:03:40 PM,41.802028973,-87.652500613,"(41.802028973, -87.652500613)"
1866084,G709986,11/25/2001 08:00:00 AM,012XX W NORTH AV,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1433,14,,,06,1167994,1910835,2001,08/17/2015 03:03:40 PM,41.910872836,-87.65828143,"(41.910872836, -87.65828143)"
1862002,G701922,11/22/2001 09:00:00 AM,043XX S STATE ST,0460,BATTERY,SIMPLE,GAS STATION,false,true,221,2,,,08B,1176951,1876477,2001,09/07/2021 03:41:02 PM,41.816394124,-87.626416241,"(41.816394124, -87.626416241)"
1834517,G668463,11/06/2001 07:30:00 AM,078XX S SOUTH SHORE DR,4210,KIDNAPPING,KIDNAPPING,APARTMENT,false,false,421,4,,,26,1198249,1853472,2001,08/17/2015 03:03:40 PM,41.7527598,-87.549061673,"(41.7527598, -87.549061673)"
1808313,G637569,10/23/2001 01:00:00 AM,048XX W GEORGE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2521,25,,,14,1143286,1918877,2001,08/17/2015 03:03:40 PM,41.933438649,-87.748849175,"(41.933438649, -87.748849175)"
1812214,G628416,10/18/2001 10:00:00 PM,010XX N LARRABEE ST,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,CHA APARTMENT,false,false,1823,18,,,14,1172192,1907241,2001,08/17/2015 03:03:40 PM,41.900919008,-87.642965844,"(41.900919008, -87.642965844)"
1781463,G603238,10/07/2001 08:00:00 PM,013XX W IRVING PARK RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1923,19,,,07,1166286,1926708,2001,08/17/2015 03:03:40 PM,41.954465908,-87.664100819,"(41.954465908, -87.664100819)"
1782433,G603441,10/06/2001 05:30:00 PM,025XX W 71 ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,832,8,,,06,1160352,1857520,2001,08/17/2015 03:03:40 PM,41.76473216,-87.68782732,"(41.76473216, -87.68782732)"
1773552,G590998,10/02/2001 01:58:00 PM,029XX W 83 ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PRIVATE, GROUNDS",true,false,835,8,,,04B,1158181,1849398,2001,08/17/2015 03:03:40 PM,41.742488556,-87.696005219,"(41.742488556, -87.696005219)"
1770030,G586136,09/30/2001 11:56:19 AM,040XX W 25 PL,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,1013,10,,,07,1149930,1886792,2001,08/17/2015 03:03:40 PM,41.845267108,-87.725268214,"(41.845267108, -87.725268214)"
1751895,G563827,09/20/2001 12:00:00 AM,069XX S HOYNE AV,0820,THEFT,$500 AND UNDER,STREET,false,false,735,7,,,06,1163593,1858824,2001,08/17/2015 03:03:40 PM,41.768243161,-87.675911574,"(41.768243161, -87.675911574)"
1750190,G556878,09/17/2001 03:00:00 AM,043XX W DRUMMOND PL,0610,BURGLARY,FORCIBLE ENTRY,PARKING LOT/GARAGE(NON.RESID.),false,false,2524,25,,,05,1147190,1917311,2001,08/17/2015 03:03:40 PM,41.929067472,-87.734542256,"(41.929067472, -87.734542256)"
1716013,G508197,08/25/2001 05:30:00 PM,010XX N TRUMBULL AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1121,11,,,07,1153137,1906880,2001,08/17/2015 03:03:40 PM,41.900327844,-87.712965994,"(41.900327844, -87.712965994)"
1694412,G489476,08/17/2001 09:00:00 AM,051XX W CORNELIA AV,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1634,16,,,06,1141656,1922748,2001,08/17/2015 03:03:40 PM,41.944091387,-87.754743389,"(41.944091387, -87.754743389)"
1673476,G466394,08/03/2001 12:00:00 PM,010XX W 14 ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,STREET,false,false,1232,12,,,26,1169437,1893604,2001,08/17/2015 03:03:40 PM,41.863558502,-87.653481898,"(41.863558502, -87.653481898)"
1674324,G455524,08/02/2001 02:09:25 PM,0000X E GARFIELD BL,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,232,2,,,06,1177970,1868613,2001,08/17/2015 03:03:40 PM,41.794791534,-87.622916789,"(41.794791534, -87.622916789)"
1595119,G365156,06/23/2001 03:31:00 AM,011XX W CERMAK RD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),false,false,1233,12,,,04B,1168792,1889608,2001,08/17/2015 03:03:40 PM,41.852607133,-87.655965365,"(41.852607133, -87.655965365)"
1554703,G307955,05/28/2001 02:50:00 PM,048XX W HURON ST,0460,BATTERY,SIMPLE,STREET,false,true,1531,15,,,08B,1144175,1904244,2001,08/17/2015 03:03:40 PM,41.893267479,-87.745950399,"(41.893267479, -87.745950399)"
1555854,G297322,05/23/2001 11:30:00 AM,050XX S LAKE PARK AV,0460,BATTERY,SIMPLE,STREET,false,false,2132,2,,,08B,1187405,1871703,2001,08/17/2015 03:03:40 PM,41.803051549,-87.588220973,"(41.803051549, -87.588220973)"
1535075,G284812,05/17/2001 07:30:00 AM,029XX W AUGUSTA BL,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1311,12,,,05,1156707,1906476,2001,08/17/2015 03:03:40 PM,41.899147643,-87.699864148,"(41.899147643, -87.699864148)"
1533479,G283580,05/16/2001 08:00:00 PM,114XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,2234,22,,,14,1173000,1828769,2001,08/17/2015 03:03:40 PM,41.685565578,-87.642314848,"(41.685565578, -87.642314848)"
1531999,G282190,05/02/2001 11:00:00 AM,073XX S PERRY AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,731,7,,,08A,1176629,1856183,2001,09/23/2025 03:41:47 PM,41.760712595,-87.628207935,"(41.760712595, -87.628207935)"
1491770,G229762,04/22/2001 06:30:00 PM,024XX E 100 ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,431,4,,,14,1194315,1839182,2001,08/17/2015 03:03:40 PM,41.713644282,-87.563945996,"(41.713644282, -87.563945996)"
1486997,G225374,04/20/2001 03:00:00 PM,007XX S MICHIGAN AV,0810,THEFT,OVER $500,HOTEL/MOTEL,false,false,132,1,,,06,1177347,1897035,2001,08/17/2015 03:03:40 PM,41.872797818,-87.624341086,"(41.872797818, -87.624341086)"
1484308,G217569,04/17/2001 12:05:00 AM,001XX E 51 ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,TAVERN/LIQUOR STORE,false,false,224,2,,,03,1178042,1871281,2001,08/17/2015 03:03:40 PM,41.802111143,-87.622571872,"(41.802111143, -87.622571872)"
1472635,G206323,04/10/2001 07:50:00 PM,060XX N WINTHROP AV,0460,BATTERY,SIMPLE,APARTMENT,false,true,2433,24,,,08B,1167725,1940298,2001,08/17/2015 03:03:40 PM,41.991726326,-87.658417282,"(41.991726326, -87.658417282)"
1457994,G181815,03/31/2001 01:30:00 AM,049XX S RACINE AV,0460,BATTERY,SIMPLE,SIDEWALK,false,false,933,9,,,08B,1169120,1871895,2001,08/17/2015 03:03:40 PM,41.80399382,-87.65527463,"(41.80399382, -87.65527463)"
1455510,G175860,03/28/2001 10:12:05 AM,028XX N SEMINARY AV,2111,NARCOTICS,SALE/DEL HYPODERMIC NEEDLE,"SCHOOL, PUBLIC, BUILDING",true,false,1932,19,,,26,1168495,1919310,2001,08/17/2015 03:03:40 PM,41.934117855,-87.656195096,"(41.934117855, -87.656195096)"
1466197,G199421,03/22/2001 07:00:00 AM,078XX W ADDISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1631,16,,,14,1123356,1922981,2001,08/17/2015 03:03:40 PM,41.945050031,-87.82200231,"(41.945050031, -87.82200231)"
1443577,G157838,03/19/2001 09:37:33 PM,069XX W ARMITAGE AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2512,25,,,14,1130040,1912577,2001,08/17/2015 03:03:40 PM,41.916388148,-87.797672943,"(41.916388148, -87.797672943)"
1429677,G152492,03/17/2001 10:40:00 AM,0000X W SOUTH WATER MK,0460,BATTERY,SIMPLE,STREET,true,false,1232,12,,,08B,,,2001,08/17/2015 03:03:40 PM,,,
1409737,G128428,03/05/2001 12:00:00 PM,009XX N CALIFORNIA AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1311,12,,,07,1157587,1906364,2001,08/17/2015 03:03:40 PM,41.898822429,-87.696634976,"(41.898822429, -87.696634976)"
1392141,G105159,02/20/2001 01:10:00 PM,030XX E 79 ST,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,421,4,,,06,1197379,1853197,2001,08/17/2015 03:03:40 PM,41.752026898,-87.552258945,"(41.752026898, -87.552258945)"
1367845,G057688,01/28/2001 12:10:00 PM,014XX W 14 ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CHA PARKING LOT/GROUNDS,true,false,1231,12,,,18,1167036,1893552,2001,08/17/2015 03:03:40 PM,41.863467646,-87.662297262,"(41.863467646, -87.662297262)"
1352883,G054401,01/26/2001 05:30:00 PM,014XX W 62 ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,713,7,,,05,1167844,1863593,2001,08/17/2015 03:03:40 PM,41.78123968,-87.660192784,"(41.78123968, -87.660192784)"
1348255,G048596,01/23/2001 09:35:00 PM,002XX W 87 ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,634,6,,,06,1176385,1847251,2001,08/17/2015 03:03:40 PM,41.736207589,-87.629370032,"(41.736207589, -87.629370032)"
1334177,G031473,01/15/2001 03:00:00 PM,064XX S HALSTED ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,true,false,723,7,,,11,1172111,1862319,2001,08/17/2015 03:03:40 PM,41.77765095,-87.644586475,"(41.77765095, -87.644586475)"
1320732,G013545,01/07/2001 09:50:00 AM,015XX W SUPERIOR ST,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1324,12,,,08B,1165991,1905139,2001,08/17/2015 03:03:40 PM,41.895285647,-87.665802538,"(41.895285647, -87.665802538)"
